epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
77,0.392848,1,1.000000,0.700000,0.000000,0.400000,0.056783,0.223303,0.000000,1.000000,0.000000,0.500000,0.028391,0.187047,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.051842,0.057518,1.109482,0.000000,0.165084,0.207368,0.064742,0.495560,1.987753,1.996311,0.000000,0.000000,0.000000,1.000000,500.000000,1.229040,1.224105,1.224395,-0.004935,-0.004645,0.995985,0.996221,0.198933,0.000000,0.165797,0.203020,-0.037224,0.160719,0.203617,-0.042899,-0.037224,-0.005675,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000006,0.495560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,0.391858,1,1.000000,0.700000,0.000000,0.400000,0.055430,0.218159,0.000000,1.000000,0.000000,0.500000,0.027715,0.182694,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.050659,0.056190,1.109166,0.000000,0.161177,0.202637,0.063218,0.495583,1.987818,1.996201,0.000000,0.000000,0.000000,1.000000,500.000000,1.220151,1.219400,1.211366,-0.000751,-0.008785,0.999384,0.992800,0.200202,0.000000,0.165779,0.202987,-0.037207,0.160712,0.203614,-0.042902,-0.037207,-0.005694,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000013,0.000006,0.495583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,0.392567,1,1.000000,0.700000,0.000000,0.400000,0.056399,0.221844,0.000000,1.000000,0.000000,0.500000,0.028199,0.185812,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.051561,0.057175,1.108872,0.000000,0.163417,0.206244,0.064184,0.495599,1.987861,1.996291,0.000000,0.000000,0.000000,1.000000,500.000000,1.188074,1.191808,1.169667,0.003734,-0.018407,1.003143,0.984507,0.199229,0.000000,0.166015,0.203036,-0.037021,0.160911,0.203657,-0.042746,-0.037021,-0.005725,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000006,0.495599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,0.392669,1,1.000000,0.700000,0.000000,0.400000,0.056538,0.222373,0.000000,1.000000,0.000000,0.500000,0.028269,0.186259,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.051708,0.057331,1.108758,0.000000,0.163859,0.206831,0.064355,0.495616,1.987907,1.996240,0.000000,0.000000,0.000000,1.000000,500.000000,1.173489,1.163480,1.178583,-0.010009,0.005094,0.991471,1.004341,0.199072,0.000000,0.166039,0.203009,-0.036971,0.160934,0.203648,-0.042714,-0.036971,-0.005744,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000005,0.495616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,0.392252,1,1.000000,0.700000,0.000000,0.400000,0.055968,0.220205,0.000000,1.000000,0.000000,0.500000,0.027984,0.184425,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.051215,0.056772,1.108499,0.000000,0.161840,0.204861,0.063616,0.495617,1.987909,1.996212,0.000000,0.000000,0.000000,1.000000,500.000000,1.216812,1.202568,1.203392,-0.014244,-0.013419,0.988294,0.988972,0.199597,0.000000,0.166213,0.203028,-0.036815,0.161077,0.203668,-0.042591,-0.036815,-0.005776,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000005,0.495617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,0.392527,1,1.000000,0.700000,0.000000,0.400000,0.056344,0.221636,0.000000,1.000000,0.000000,0.500000,0.028172,0.185635,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.051540,0.057139,1.108629,0.000000,0.162928,0.206160,0.064010,0.495592,1.987840,1.996190,0.000000,0.000000,0.000000,1.000000,500.000000,1.239301,1.231489,1.222981,-0.007811,-0.016320,0.993697,0.986831,0.199248,0.000000,0.166298,0.203028,-0.036730,0.161132,0.203650,-0.042518,-0.036730,-0.005788,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000013,0.000006,0.495592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,0.391712,1,1.000000,0.700000,0.000000,0.400000,0.055230,0.217397,0.000000,1.000000,0.000000,0.500000,0.027615,0.182050,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.050402,0.055919,1.109459,0.000000,0.159897,0.201610,0.062704,0.495507,1.987609,1.996406,0.000000,0.000000,0.000000,1.000000,500.000000,1.210431,1.198235,1.196473,-0.012196,-0.013958,0.989924,0.988469,0.200474,0.000000,0.166426,0.203049,-0.036623,0.161197,0.203601,-0.042404,-0.036623,-0.005781,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.495507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,0.392248,1,1.000000,0.700000,0.000000,0.400000,0.055962,0.220183,0.000000,1.000000,0.000000,0.500000,0.027981,0.184407,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.050836,0.056492,1.111252,0.000000,0.163102,0.203344,0.063590,0.495323,1.987106,1.996371,0.000000,0.000000,0.000000,1.000000,500.000000,1.220742,1.224758,1.198313,0.004016,-0.022429,1.003290,0.981626,0.200014,0.000000,0.166306,0.203043,-0.036736,0.161012,0.203462,-0.042450,-0.036736,-0.005713,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000017,0.000008,0.495323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,0.390832,1,1.000000,0.700000,0.000000,0.400000,0.054031,0.212822,0.000000,1.000000,0.000000,0.500000,0.027016,0.178182,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.049053,0.054526,1.111579,0.000000,0.157928,0.196211,0.061443,0.495275,1.986976,1.996262,0.000000,0.000000,0.000000,1.000000,500.000000,1.220587,1.240144,1.227422,0.019558,0.006835,1.016023,1.005600,0.201949,0.000000,0.166205,0.203007,-0.036802,0.160905,0.203407,-0.042502,-0.036802,-0.005701,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000018,0.000009,0.495275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,0.391741,1,1.000000,0.700000,0.000000,0.400000,0.055270,0.217548,0.000000,1.000000,0.000000,0.500000,0.027635,0.182178,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.050052,0.055682,1.112471,0.000000,0.161415,0.200210,0.062734,0.495169,1.986687,1.996420,0.000000,0.000000,0.000000,1.000000,500.000000,1.199262,1.202759,1.189620,0.003497,-0.009642,1.002916,0.991960,0.200863,0.000000,0.166497,0.203058,-0.036561,0.161098,0.203371,-0.042273,-0.036561,-0.005712,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000023,0.000011,0.495169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,0.392267,1,1.000000,0.700000,0.000000,0.400000,0.055989,0.220285,0.000000,1.000000,0.000000,0.500000,0.027995,0.184493,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.050701,0.056408,1.112557,0.000000,0.163899,0.202805,0.063624,0.495153,1.986643,1.996347,0.000000,0.000000,0.000000,1.000000,500.000000,1.168095,1.166673,1.163254,-0.001422,-0.004841,0.998783,0.995856,0.200164,0.000000,0.166272,0.203043,-0.036772,0.160908,0.203353,-0.042445,-0.036772,-0.005673,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000021,0.000010,0.495153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,0.390623,1,1.000000,0.700000,0.000000,0.400000,0.053746,0.211733,0.000000,1.000000,0.000000,0.500000,0.026873,0.177261,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.048699,0.054167,1.112277,0.000000,0.156876,0.194796,0.060962,0.495163,1.986669,1.996412,0.000000,0.000000,0.000000,1.000000,500.000000,1.155267,1.154021,1.151339,-0.001246,-0.003928,0.998922,0.996600,0.202334,0.000000,0.166584,0.203046,-0.036462,0.161163,0.203364,-0.042202,-0.036462,-0.005740,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000023,0.000011,0.495163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.390711,1,1.000000,0.700000,0.000000,0.400000,0.053866,0.212190,0.000000,1.000000,0.000000,0.500000,0.026933,0.177648,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.048854,0.054321,1.111885,0.000000,0.156980,0.195418,0.061070,0.495192,1.986747,1.996493,0.000000,0.000000,0.000000,1.000000,500.000000,1.171934,1.175760,1.165349,0.003826,-0.006584,1.003265,0.994382,0.202162,0.000000,0.166615,0.203055,-0.036440,0.161202,0.203394,-0.042192,-0.036440,-0.005752,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000022,0.000011,0.495192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,0.390742,1,1.000000,0.700000,0.000000,0.400000,0.053908,0.212352,0.000000,1.000000,0.000000,0.500000,0.026954,0.177785,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.048912,0.054379,1.111775,0.000000,0.157377,0.195648,0.061156,0.495187,1.986732,1.996216,0.000000,0.000000,0.000000,1.000000,500.000000,1.180868,1.177832,1.176040,-0.003036,-0.004828,0.997429,0.995911,0.202100,0.000000,0.166447,0.203035,-0.036588,0.161061,0.203379,-0.042318,-0.036588,-0.005731,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000020,0.000011,0.495187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.390588,1,1.000000,0.700000,0.000000,0.400000,0.053699,0.211553,0.000000,1.000000,0.000000,0.500000,0.026850,0.177110,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.048712,0.054163,1.111910,0.000000,0.157035,0.194847,0.060934,0.495141,1.986607,1.996138,0.000000,0.000000,0.000000,1.000000,500.000000,1.213217,1.197108,1.197813,-0.016109,-0.015404,0.986722,0.987303,0.202319,0.000000,0.166311,0.203034,-0.036723,0.160930,0.203355,-0.042424,-0.036723,-0.005701,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000020,0.000010,0.495141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,0.390233,1,1.000000,0.700000,0.000000,0.400000,0.053216,0.209706,0.000000,1.000000,0.000000,0.500000,0.026608,0.175549,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.048293,0.053695,1.111858,0.000000,0.155950,0.193171,0.060480,0.495156,1.986647,1.996041,0.000000,0.000000,0.000000,1.000000,500.000000,1.219198,1.214155,1.193378,-0.005042,-0.025820,0.995864,0.978822,0.202779,0.000000,0.166115,0.202997,-0.036882,0.160776,0.203339,-0.042563,-0.036882,-0.005681,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000018,0.000010,0.495156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,0.390351,1,1.000000,0.700000,0.000000,0.400000,0.053376,0.210319,0.000000,1.000000,0.000000,0.500000,0.026688,0.176067,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.048409,0.053842,1.112234,0.000000,0.156865,0.193636,0.060763,0.495125,1.986561,1.995958,0.000000,0.000000,0.000000,1.000000,500.000000,1.224894,1.221825,1.223057,-0.003070,-0.001837,0.997494,0.998500,0.202655,0.000000,0.165937,0.202968,-0.037031,0.160620,0.203301,-0.042681,-0.037031,-0.005650,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000019,0.000009,0.495125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,0.389268,1,1.000000,0.700000,0.000000,0.400000,0.051904,0.204682,0.000000,1.000000,0.000000,0.500000,0.025952,0.171306,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.047101,0.052383,1.112139,0.000000,0.152777,0.188404,0.059130,0.495112,1.986526,1.995782,0.000000,0.000000,0.000000,1.000000,500.000000,1.226573,1.220840,1.213777,-0.005733,-0.012796,0.995326,0.989567,0.204095,0.000000,0.165843,0.202928,-0.037084,0.160536,0.203273,-0.042737,-0.037084,-0.005652,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000020,0.000010,0.495112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.390231,1,1.000000,0.700000,0.000000,0.400000,0.053212,0.209692,0.000000,1.000000,0.000000,0.500000,0.026606,0.175538,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.048222,0.053646,1.112479,0.000000,0.156326,0.192888,0.060491,0.495071,1.986415,1.995988,0.000000,0.000000,0.000000,1.000000,500.000000,1.212195,1.218532,1.221411,0.006337,0.009216,1.005228,1.007603,0.202859,0.000000,0.166076,0.202989,-0.036913,0.160707,0.203281,-0.042574,-0.036913,-0.005661,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000021,0.000010,0.495071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,0.389668,1,1.000000,0.700000,0.000000,0.400000,0.052447,0.206763,0.000000,1.000000,0.000000,0.500000,0.026223,0.173063,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.047595,0.052914,1.111750,0.000000,0.153273,0.190381,0.059487,0.495151,1.986634,1.996103,0.000000,0.000000,0.000000,1.000000,500.000000,1.221571,1.203454,1.189323,-0.018117,-0.032248,0.985169,0.973601,0.203543,0.000000,0.166392,0.203024,-0.036632,0.160998,0.203355,-0.042358,-0.036632,-0.005725,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000019,0.000010,0.495151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,0.388942,1,1.000000,0.700000,0.000000,0.400000,0.051462,0.202988,0.000000,1.000000,0.000000,0.500000,0.025731,0.169876,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.046766,0.051972,1.111310,0.000000,0.150601,0.187065,0.058443,0.495190,1.986739,1.995950,0.000000,0.000000,0.000000,1.000000,500.000000,1.202327,1.207908,1.207841,0.005581,0.005513,1.004642,1.004586,0.204459,0.000000,0.166186,0.202982,-0.036796,0.160846,0.203357,-0.042511,-0.036796,-0.005715,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000017,0.000009,0.495190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,0.389538,1,1.000000,0.700000,0.000000,0.400000,0.052271,0.206089,0.000000,1.000000,0.000000,0.500000,0.026135,0.172494,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.047540,0.052822,1.111096,0.000000,0.153142,0.190160,0.059396,0.495191,1.986740,1.995804,0.000000,0.000000,0.000000,1.000000,500.000000,1.220336,1.221399,1.208645,0.001063,-0.011692,1.000871,0.990419,0.203603,0.000000,0.166081,0.202950,-0.036870,0.160759,0.203342,-0.042583,-0.036870,-0.005714,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000018,0.000006,0.495191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,0.389178,1,1.000000,0.700000,0.000000,0.400000,0.051783,0.204218,0.000000,1.000000,0.000000,0.500000,0.025891,0.170915,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.047201,0.052407,1.110306,0.000000,0.151553,0.188803,0.058864,0.495273,1.986964,1.995670,0.000000,0.000000,0.000000,1.000000,500.000000,1.221274,1.204804,1.186622,-0.016469,-0.034651,0.986515,0.971627,0.203976,0.000000,0.166057,0.202907,-0.036850,0.160773,0.203372,-0.042599,-0.036850,-0.005748,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000018,0.000002,0.495273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,0.388918,1,1.000000,0.700000,0.000000,0.400000,0.051429,0.202862,0.000000,1.000000,0.000000,0.500000,0.025715,0.169770,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.046825,0.052009,1.110711,0.000000,0.150609,0.187299,0.058418,0.495214,1.986802,1.995687,0.000000,0.000000,0.000000,1.000000,500.000000,1.215589,1.209222,1.212686,-0.006367,-0.002903,0.994762,0.997612,0.204392,0.000000,0.166143,0.202919,-0.036776,0.160815,0.203339,-0.042525,-0.036776,-0.005749,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000019,0.000000,0.495214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
