epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,cross_source_mean_cos,cross_source_p90_cos,cross_source_gt_0p7_frac,cross_pred_mean_cos,cross_pred_p90_cos,cross_pred_gt_0p7_frac,cross_target_mean_cos,cross_target_p90_cos,cross_target_gt_0p7_frac,cross_num_lags,cross_pred_target_diag_mean,cross_pred_target_offdiag_mean,cross_pred_target_diag_gap,cross_agg_max_mean,cross_agg_max_p90,cross_agg_eff_parents_mean,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,cross_lambda_current,cross_fixed_weight_target,anti_collapse_raw,anti_collapse_weighted,anti_collapse_lambda_current,anti_collapse_margin,anti_collapse_mode,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
47,0.383471,1,0.666667,0.611111,0.000000,0.666667,0.051597,0.203507,0.000000,1.000000,0.000000,0.171429,0.008845,0.058900,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010533,0.033319,3.163275,0.000000,0.187905,0.147461,0.066775,0.136846,1.532729,1.986557,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.291223,0.632295,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031241,-0.006431,-0.024810,0.803790,0.999998,1.487710,1.000000,500.000000,1.224666,1.221910,1.227431,-0.002756,0.002765,0.997750,1.002258,0.075690,0.000000,0.196905,0.106923,0.089982,0.196406,0.112307,0.084099,0.089982,-0.005883,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739564,0.073372,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.004113,0.002232,0.136846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,0.381950,1,0.750000,0.666667,0.000000,0.666667,0.049194,0.194276,0.000000,1.000000,0.000000,0.171429,0.008433,0.056163,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010859,0.034485,3.175724,0.000000,0.191726,0.152024,0.068251,0.136191,1.529719,1.983682,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.289947,0.623843,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031396,-0.006706,-0.024690,0.805809,0.999999,1.483517,1.000000,500.000000,1.247580,1.235477,1.243950,-0.012103,-0.003630,0.990299,0.997090,0.075242,0.000000,0.196942,0.106673,0.090268,0.196902,0.112203,0.084698,0.090268,-0.005570,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739750,0.073370,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.003874,0.001986,0.136191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,0.383196,1,0.666667,0.611111,0.000000,0.666667,0.051161,0.201836,0.000000,1.000000,0.000000,0.171429,0.008771,0.058404,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010946,0.034675,3.167827,0.000000,0.191026,0.153243,0.068310,0.135904,1.528224,1.982828,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.289573,0.622136,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031246,-0.006688,-0.024558,0.807716,0.999998,1.480822,1.000000,500.000000,1.216009,1.216394,1.210933,0.000385,-0.005076,1.000317,0.995826,0.075120,0.000000,0.197205,0.106656,0.090549,0.197076,0.112147,0.084929,0.090549,-0.005620,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739573,0.073366,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.003515,0.001842,0.135904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0.383163,1,0.666667,0.611111,0.000000,0.666667,0.051110,0.201639,0.000000,1.000000,0.000000,0.171429,0.008762,0.058345,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010658,0.033945,3.185052,0.000000,0.188518,0.149208,0.067712,0.135465,1.525949,1.983395,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.288564,0.624959,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031209,-0.006499,-0.024710,0.809684,0.999998,1.477221,1.000000,500.000000,1.221703,1.217612,1.220565,-0.004091,-0.001138,0.996651,0.999068,0.075522,0.000000,0.197032,0.106371,0.090661,0.197032,0.112023,0.085009,0.090661,-0.005652,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739470,0.073367,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.003192,0.001664,0.135465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0.381210,1,0.666667,0.611111,0.000000,0.666667,0.048030,0.189790,0.000000,1.000000,0.000000,0.171429,0.008234,0.054836,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010545,0.033642,3.190489,0.000000,0.181586,0.147625,0.066983,0.135250,1.524806,1.979466,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.288579,0.612853,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031140,-0.006508,-0.024631,0.811089,0.999999,1.475247,1.000000,500.000000,1.212925,1.201595,1.203610,-0.011330,-0.009315,0.990659,0.992320,0.075677,0.000000,0.196864,0.106285,0.090579,0.197064,0.112042,0.085022,0.090579,-0.005557,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739447,0.073365,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.002993,0.001539,0.135250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0.379281,1,0.666667,0.611111,0.000000,0.666667,0.044999,0.178077,0.000000,1.000000,0.000000,0.171429,0.007714,0.051382,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010468,0.033437,3.194226,0.000000,0.179881,0.146551,0.067909,0.134075,1.519634,1.979019,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.287425,0.615714,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031447,-0.006741,-0.024705,0.812055,0.999999,1.468895,1.000000,500.000000,1.197647,1.190560,1.189783,-0.007087,-0.007864,0.994083,0.993434,0.075795,0.000000,0.196251,0.106000,0.090251,0.197062,0.111798,0.085264,0.090251,-0.004987,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739678,0.073362,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.002770,0.001431,0.134075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.380425,1,0.750000,0.666667,0.000000,0.666667,0.046795,0.185025,0.000000,1.000000,0.000000,0.171429,0.008022,0.053429,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010343,0.033152,3.205297,0.000000,0.183867,0.144801,0.069382,0.134593,1.521606,1.974448,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.287694,0.602373,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031307,-0.006680,-0.024628,0.812991,0.999999,1.470427,1.000000,500.000000,1.206582,1.208416,1.218271,0.001834,0.011688,1.001520,1.009687,0.075989,0.000000,0.196278,0.105891,0.090387,0.197335,0.111961,0.085373,0.090387,-0.005014,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739557,0.073360,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.002552,0.001335,0.134593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0.380437,1,0.666667,0.611111,0.000000,0.666667,0.046813,0.185094,0.000000,1.000000,0.000000,0.171429,0.008025,0.053450,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010333,0.033340,3.226650,0.000000,0.184167,0.144658,0.068355,0.132933,1.514233,1.975145,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.286635,0.616480,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031325,-0.006662,-0.024663,0.815765,0.999999,1.461087,1.000000,500.000000,1.193992,1.188304,1.192532,-0.005688,-0.001460,0.995236,0.998777,0.075996,0.000000,0.196068,0.105653,0.090415,0.196990,0.111663,0.085327,0.090415,-0.005089,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739515,0.073359,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.002371,0.001236,0.132933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,0.378835,1,0.583333,0.555556,0.000000,0.666667,0.044301,0.175373,0.000000,1.000000,0.000000,0.171429,0.007595,0.050587,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010312,0.033132,3.213021,0.000000,0.175254,0.144366,0.068132,0.132262,1.511400,1.974194,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.286461,0.618041,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031314,-0.006828,-0.024486,0.816404,0.999999,1.457964,1.000000,500.000000,1.188479,1.186674,1.189896,-0.001805,0.001417,0.998482,1.001193,0.076024,0.000000,0.195578,0.105538,0.090039,0.196881,0.111579,0.085302,0.090039,-0.004738,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739530,0.073355,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.002219,0.001160,0.132262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,0.378613,1,0.666667,0.611111,0.000000,0.666667,0.043953,0.174023,0.000000,1.000000,0.000000,0.171429,0.007535,0.050190,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010548,0.034085,3.231376,0.000000,0.179186,0.147675,0.070473,0.131916,1.509836,1.978724,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.286790,0.627420,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031345,-0.006683,-0.024661,0.817097,0.999999,1.456272,1.000000,500.000000,1.173194,1.180590,1.174271,0.007396,0.001077,1.006304,1.000918,0.075712,0.000000,0.195258,0.105355,0.089903,0.196617,0.111550,0.085067,0.089903,-0.004836,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739509,0.073355,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.002129,0.001087,0.131916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,0.379190,1,0.666667,0.611111,0.000000,0.666667,0.044857,0.177527,0.000000,1.000000,0.000000,0.171429,0.007690,0.051220,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010209,0.032960,3.228710,0.000000,0.175309,0.142919,0.070393,0.131926,1.509412,1.973392,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.286665,0.629794,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031374,-0.006746,-0.024628,0.818653,0.999999,1.454514,1.000000,500.000000,1.204023,1.197495,1.192660,-0.006528,-0.011363,0.994578,0.990563,0.076196,0.000000,0.195605,0.105375,0.090230,0.196922,0.111629,0.085293,0.090230,-0.004937,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739535,0.073355,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001951,0.001016,0.131926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,0.379003,1,0.750000,0.666667,0.000000,0.666667,0.044564,0.176393,0.000000,1.000000,0.000000,0.171429,0.007640,0.050887,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010020,0.032617,3.255104,0.000000,0.181832,0.140285,0.071323,0.132072,1.510289,1.975057,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.286572,0.634855,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031719,-0.006870,-0.024849,0.816539,0.999999,1.456333,1.000000,500.000000,1.191555,1.195186,1.189624,0.003631,-0.001932,1.003047,0.998379,0.076478,0.000000,0.195363,0.105494,0.089869,0.196970,0.111592,0.085378,0.089869,-0.004490,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739833,0.073353,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001835,0.000957,0.132072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,0.377165,1,0.666667,0.611111,0.000000,0.666667,0.041690,0.165233,0.000000,1.000000,0.000000,0.171429,0.007147,0.047610,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010155,0.032934,3.243178,0.000000,0.173237,0.142167,0.071132,0.132783,1.513380,1.972570,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.287415,0.622609,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031308,-0.006734,-0.024573,0.816720,0.999999,1.459590,1.000000,500.000000,1.173705,1.170250,1.173644,-0.003455,-0.000061,0.997056,0.999948,0.076282,0.000000,0.195024,0.105364,0.089660,0.196987,0.111758,0.085229,0.089660,-0.004431,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739536,0.073355,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001772,0.000904,0.132783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0.377968,1,0.666667,0.611111,0.000000,0.666667,0.042944,0.170107,0.000000,1.000000,0.000000,0.171429,0.007362,0.049040,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010275,0.033204,3.231521,0.000000,0.169798,0.143852,0.071757,0.132060,1.510235,1.973001,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.287220,0.631810,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031289,-0.006754,-0.024535,0.817700,0.999999,1.455922,1.000000,500.000000,1.187635,1.182969,1.189690,-0.004667,0.002055,0.996071,1.001730,0.076115,0.000000,0.194880,0.105361,0.089519,0.196764,0.111657,0.085107,0.089519,-0.004412,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739504,0.073356,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001631,0.000854,0.132060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,0.377186,1,0.666667,0.611111,0.000000,0.666667,0.041723,0.165360,0.000000,1.000000,0.000000,0.171429,0.007153,0.047647,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.009885,0.032070,3.244293,0.000000,0.168993,0.138389,0.069681,0.132363,1.511674,1.972515,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.285976,0.605584,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031139,-0.006717,-0.024422,0.817776,0.999999,1.457879,1.000000,500.000000,1.219702,1.225362,1.222163,0.005660,0.002461,1.004640,1.002018,0.076656,0.000000,0.194976,0.105223,0.089753,0.197040,0.111640,0.085400,0.089753,-0.004353,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739485,0.073356,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001546,0.000790,0.132363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,0.376938,1,0.666667,0.611111,0.000000,0.666667,0.041335,0.163849,0.000000,1.000000,0.000000,0.171429,0.007086,0.047205,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.009964,0.032458,3.257526,0.000000,0.172076,0.139494,0.071727,0.131885,1.509421,1.970684,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.285771,0.608324,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031165,-0.006703,-0.024462,0.819132,0.999999,1.454843,1.000000,500.000000,1.182077,1.179013,1.177929,-0.003063,-0.004148,0.997409,0.996491,0.076564,0.000000,0.194697,0.105216,0.089481,0.196977,0.111605,0.085372,0.089481,-0.004110,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739504,0.073356,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001481,0.000753,0.131885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,0.375950,1,0.750000,0.666667,0.000000,0.666667,0.039795,0.157849,0.000000,1.000000,0.000000,0.171429,0.006822,0.045449,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.009538,0.031309,3.282573,0.000000,0.169828,0.133530,0.068306,0.131815,1.509042,1.970598,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.284513,0.596307,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031223,-0.006724,-0.024500,0.819807,0.999999,1.454289,1.000000,500.000000,1.192616,1.189749,1.186806,-0.002867,-0.005810,0.997596,0.995128,0.077147,0.000000,0.195012,0.104841,0.090172,0.197311,0.111542,0.085769,0.090172,-0.004403,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739561,0.073355,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001387,0.000718,0.131815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,0.376183,1,0.666667,0.611111,0.000000,0.666667,0.040159,0.159268,0.000000,1.000000,0.000000,0.171429,0.006884,0.045864,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.009833,0.032081,3.262623,0.000000,0.165851,0.137659,0.068858,0.131383,1.506889,1.968615,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.285646,0.616261,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031114,-0.006719,-0.024396,0.821070,0.999999,1.450987,1.000000,500.000000,1.175788,1.163921,1.167732,-0.011867,-0.008057,0.989907,0.993148,0.076722,0.000000,0.194820,0.104952,0.089868,0.197005,0.111589,0.085416,0.089868,-0.004452,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739440,0.073353,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.001306,0.000681,0.131383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
