epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,cross_source_mean_cos,cross_source_p90_cos,cross_source_gt_0p7_frac,cross_pred_mean_cos,cross_pred_p90_cos,cross_pred_gt_0p7_frac,cross_target_mean_cos,cross_target_p90_cos,cross_target_gt_0p7_frac,cross_num_lags,cross_pred_target_diag_mean,cross_pred_target_offdiag_mean,cross_pred_target_diag_gap,cross_agg_max_mean,cross_agg_max_p90,cross_agg_eff_parents_mean,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,cross_lambda_current,cross_fixed_weight_target,anti_collapse_raw,anti_collapse_weighted,anti_collapse_lambda_current,anti_collapse_margin,anti_collapse_mode,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
68,0.361079,1,0.750000,0.666667,0.000000,0.666667,0.016883,0.067429,0.000000,1.000000,0.000000,0.171429,0.002894,0.019292,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011721,0.036013,3.072444,0.000000,0.171962,0.164098,0.044251,0.163850,1.655355,2.741246,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.244761,0.547549,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039612,-0.009443,-0.030169,0.832835,0.999999,1.467870,1.000000,500.000000,1.101236,1.107853,1.095700,0.006617,-0.005537,1.006008,0.994972,0.073818,0.000000,0.183708,0.103586,0.080122,0.195490,0.105841,0.089650,0.080122,0.009528,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742344,0.073246,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032288,0.001455,0.163850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,0.360966,1,0.750000,0.666667,0.000000,0.666667,0.016710,0.066739,0.000000,1.000000,0.000000,0.171429,0.002864,0.019094,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011691,0.035980,3.077543,0.000000,0.169741,0.163678,0.042815,0.163429,1.651893,2.709316,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.244703,0.551932,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039594,-0.009423,-0.030171,0.833763,0.999999,1.463654,1.000000,500.000000,1.100319,1.105818,1.091800,0.005499,-0.008519,1.004997,0.992258,0.073849,0.000000,0.183994,0.103583,0.080410,0.195307,0.105791,0.089516,0.080410,0.009105,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742357,0.073244,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032301,0.001402,0.163429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,0.361369,1,0.666667,0.611111,0.000000,0.666667,0.017326,0.069194,0.000000,1.000000,0.000000,0.171429,0.002970,0.019799,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011755,0.036396,3.096198,0.000000,0.174290,0.164570,0.041730,0.163102,1.651133,2.750459,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.244596,0.551837,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039713,-0.009417,-0.030296,0.833917,0.999999,1.463169,1.000000,500.000000,1.127532,1.129145,1.137483,0.001613,0.009951,1.001430,1.008825,0.073754,0.000000,0.184176,0.103262,0.080914,0.194812,0.105684,0.089128,0.080914,0.008214,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742481,0.073246,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032445,0.001302,0.163102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,0.360901,1,0.666667,0.611111,0.000000,0.666667,0.016611,0.066345,0.000000,1.000000,0.000000,0.171429,0.002848,0.018981,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011464,0.035403,3.088083,0.000000,0.169017,0.160503,0.040974,0.163295,1.650411,2.702958,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.245177,0.558002,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039599,-0.009291,-0.030309,0.834269,0.999999,1.461420,1.000000,500.000000,1.143045,1.151115,1.148046,0.008070,0.005001,1.007060,1.004375,0.074151,0.000000,0.184595,0.103311,0.081284,0.194390,0.105815,0.088575,0.081284,0.007291,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742383,0.073245,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032195,0.001254,0.163295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,0.360566,1,0.666667,0.611111,0.000000,0.666667,0.016099,0.064306,0.000000,1.000000,0.000000,0.171429,0.002760,0.018396,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011252,0.034777,3.090802,0.000000,0.171528,0.157524,0.039834,0.162686,1.647742,2.706926,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.244375,0.545064,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039566,-0.009342,-0.030224,0.835281,0.999999,1.458364,1.000000,500.000000,1.161640,1.150753,1.152950,-0.010887,-0.008690,0.990628,0.992519,0.074440,0.000000,0.184026,0.103142,0.080883,0.194744,0.105769,0.088975,0.080883,0.008092,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742334,0.073247,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032091,0.001139,0.162686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,0.360402,1,0.750000,0.666667,0.000000,0.666667,0.015849,0.063310,0.000000,1.000000,0.000000,0.171429,0.002717,0.018111,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011469,0.035683,3.111344,0.000000,0.170877,0.160563,0.039541,0.160292,1.633333,2.647359,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.241652,0.545806,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039514,-0.009365,-0.030149,0.838601,0.999999,1.442625,1.000000,500.000000,1.116812,1.123412,1.124359,0.006600,0.007547,1.005909,1.006757,0.074135,0.000000,0.183677,0.102734,0.080942,0.194298,0.105416,0.088882,0.080942,0.007940,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742260,0.073244,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032587,0.001067,0.160292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,0.361434,1,0.750000,0.666667,0.000000,0.666667,0.017426,0.069592,0.000000,1.000000,0.000000,0.171429,0.002987,0.019913,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011140,0.034782,3.122127,0.000000,0.171786,0.155966,0.039719,0.159495,1.629884,2.619582,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.241042,0.547941,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039516,-0.009306,-0.030209,0.839916,0.999999,1.439512,1.000000,500.000000,1.144013,1.143210,1.143053,-0.000803,-0.000960,0.999298,0.999161,0.074595,0.000000,0.183674,0.102729,0.080945,0.194276,0.105345,0.088931,0.080945,0.007986,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742245,0.073242,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032434,0.000990,0.159495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,0.360990,1,0.750000,0.666667,0.000000,0.666667,0.016747,0.066887,0.000000,1.000000,0.000000,0.171429,0.002871,0.019137,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011251,0.035265,3.134296,0.000000,0.173383,0.157519,0.039060,0.157767,1.622517,2.609531,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.239826,0.535510,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039599,-0.009286,-0.030313,0.842919,0.999999,1.432286,1.000000,500.000000,1.115057,1.118076,1.110587,0.003019,-0.004471,1.002707,0.995990,0.074436,0.000000,0.183211,0.102399,0.080812,0.194117,0.105123,0.088994,0.080812,0.008183,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742241,0.073240,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032786,0.000921,0.157767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,0.361273,1,0.750000,0.666667,0.000000,0.666667,0.017179,0.068608,0.000000,1.000000,0.000000,0.171429,0.002945,0.019631,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011174,0.035132,3.144118,0.000000,0.172517,0.156436,0.039033,0.156809,1.615811,2.572396,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.239684,0.539554,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039589,-0.009268,-0.030322,0.844963,0.999999,1.424525,1.000000,500.000000,1.075869,1.092213,1.084133,0.016344,0.008264,1.015191,1.007681,0.074544,0.000000,0.183136,0.102284,0.080851,0.193666,0.105041,0.088624,0.080851,0.007773,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742206,0.073240,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.032859,0.000846,0.156809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,0.359122,1,0.750000,0.666667,0.000000,0.666667,0.013894,0.055518,0.000000,1.000000,0.000000,0.171429,0.002382,0.015877,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011460,0.036098,3.149755,0.000000,0.170024,0.160447,0.038225,0.154087,1.599083,2.489330,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.237072,0.530016,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039503,-0.009347,-0.030156,0.848925,0.999999,1.407302,1.000000,500.000000,1.088751,1.084426,1.092351,-0.004324,0.003601,0.996028,1.003307,0.074139,0.000000,0.182336,0.101936,0.080400,0.193361,0.104644,0.088718,0.080400,0.008317,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742089,0.073236,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033405,0.000771,0.154087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,0.359857,1,0.750000,0.666667,0.000000,0.666667,0.015017,0.059996,0.000000,1.000000,0.000000,0.171429,0.002574,0.017161,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011281,0.035525,3.149214,0.000000,0.165457,0.157927,0.038897,0.153674,1.595743,2.484530,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.237441,0.531471,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039543,-0.009341,-0.030202,0.850226,0.999999,1.403133,1.000000,500.000000,1.061135,1.078885,1.061478,0.017750,0.000343,1.016728,1.000323,0.074394,0.000000,0.182808,0.102032,0.080776,0.192649,0.104517,0.088133,0.080776,0.007356,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742123,0.073233,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033273,0.000729,0.153674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,0.360285,1,0.750000,0.666667,0.000000,0.666667,0.015670,0.062597,0.000000,1.000000,0.000000,0.171429,0.002686,0.017906,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010864,0.034292,3.156396,0.000000,0.167231,0.152101,0.037263,0.154212,1.598193,2.497026,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.237183,0.532566,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039561,-0.009432,-0.030129,0.848979,0.999999,1.405751,1.000000,500.000000,1.200540,1.217728,1.212130,0.017189,0.011591,1.014318,1.009655,0.074967,0.000000,0.182744,0.102003,0.080741,0.193118,0.104548,0.088570,0.080741,0.007829,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742109,0.073231,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033020,0.000666,0.154212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,0.359603,1,0.750000,0.666667,0.000000,0.666667,0.014629,0.058449,0.000000,1.000000,0.000000,0.171429,0.002508,0.016717,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010901,0.034348,3.150894,0.000000,0.160766,0.152613,0.038113,0.152473,1.588069,2.462809,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.236490,0.526026,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039576,-0.009426,-0.030150,0.852240,0.999999,1.395258,1.000000,500.000000,1.130099,1.121916,1.128885,-0.008183,-0.001215,0.992759,0.998925,0.074921,0.000000,0.182623,0.101967,0.080656,0.192459,0.104285,0.088174,0.080656,0.007518,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742048,0.073230,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033153,0.000610,0.152473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,0.358588,1,0.750000,0.666667,0.000000,0.666667,0.013079,0.052268,0.000000,1.000000,0.000000,0.171429,0.002242,0.014946,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010969,0.034669,3.160706,0.000000,0.156407,0.153564,0.036253,0.151296,1.581851,2.457371,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.236206,0.524007,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039616,-0.009435,-0.030181,0.854454,0.999999,1.388464,1.000000,500.000000,1.093442,1.098577,1.084895,0.005135,-0.008547,1.004696,0.992183,0.074814,0.000000,0.182394,0.101687,0.080707,0.191937,0.104144,0.087793,0.080707,0.007085,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742072,0.073227,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033433,0.000543,0.151296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,0.358943,1,0.666667,0.611111,0.000000,0.666667,0.013621,0.054428,0.000000,1.000000,0.000000,0.171429,0.002335,0.015565,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010892,0.034432,3.161184,0.000000,0.156438,0.152491,0.036956,0.150857,1.580523,2.440464,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235821,0.521321,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039628,-0.009396,-0.030232,0.855013,0.999999,1.387635,1.000000,500.000000,1.120620,1.111481,1.101307,-0.009139,-0.019313,0.991844,0.982766,0.074926,0.000000,0.182169,0.101656,0.080513,0.192081,0.104195,0.087885,0.080513,0.007372,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742053,0.073225,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033425,0.000499,0.150857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,0.358584,1,0.750000,0.666667,0.000000,0.666667,0.013074,0.052248,0.000000,1.000000,0.000000,0.171429,0.002241,0.014941,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010647,0.033659,3.161242,0.000000,0.155288,0.149063,0.034540,0.151109,1.581590,2.424909,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.235577,0.524835,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039633,-0.009394,-0.030238,0.854234,0.999999,1.389605,1.000000,500.000000,1.089045,1.084854,1.096441,-0.004191,0.007396,0.996152,1.006792,0.075257,0.000000,0.182160,0.101576,0.080584,0.192153,0.104137,0.088016,0.080584,0.007432,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742055,0.073225,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033359,0.000443,0.151109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,0.359060,1,0.666667,0.611111,0.000000,0.666667,0.013799,0.055142,0.000000,1.000000,0.000000,0.171429,0.002366,0.015770,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010694,0.033886,3.168729,0.000000,0.154408,0.149715,0.036325,0.149944,1.579253,2.443947,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.234318,0.521467,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039728,-0.009415,-0.030313,0.855365,0.999999,1.388930,1.000000,500.000000,1.130942,1.131287,1.121017,0.000345,-0.009925,1.000305,0.991225,0.075202,0.000000,0.182018,0.101503,0.080515,0.192280,0.103985,0.088295,0.080515,0.007780,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742059,0.073227,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033551,0.000395,0.149944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,0.359146,1,0.750000,0.666667,0.000000,0.666667,0.013931,0.055666,0.000000,1.000000,0.000000,0.171429,0.002388,0.015920,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010401,0.032996,3.172446,0.000000,0.153250,0.145610,0.035427,0.150786,1.582529,2.477436,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.234672,0.527131,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039767,-0.009509,-0.030258,0.854148,0.999999,1.391426,1.000000,500.000000,1.092930,1.097309,1.091292,0.004379,-0.001638,1.004007,0.998502,0.075613,0.000000,0.182401,0.101652,0.080749,0.192442,0.104047,0.088395,0.080749,0.007646,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742096,0.073225,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033374,0.000345,0.150786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,0.357989,1,0.666667,0.611111,0.000000,0.666667,0.012165,0.048623,0.000000,1.000000,0.000000,0.171429,0.002086,0.013902,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010750,0.034065,3.168841,0.000000,0.157735,0.150500,0.035405,0.148732,1.571136,2.424173,0.000000,0.000000,0.000000,0.044444,0.019331,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.234353,0.518333,0.028571,0.150137,0.382991,0.000000,3.000000,-0.039787,-0.009423,-0.030365,0.858364,0.999999,1.379188,1.000000,500.000000,1.109425,1.100206,1.104369,-0.009219,-0.005056,0.991690,0.995443,0.075117,0.000000,0.181579,0.101249,0.080331,0.191458,0.103827,0.087631,0.080331,0.007300,1.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.742048,0.073223,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.033777,0.000304,0.148732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
